EFF test for NAcc-BLA muscimol inactivation experiment (2wk delay between EFF acq and test)

Rat A1

29   211207	   212133	l
30   220182	   221038	l
31   225263	   225983	l
32   233611	   243700	k
33   243705	   244834	l
34   254850	   256514	l
35   261813	   263358	l
36   280657	   281008	l
37   297036	   299069	l
38   311588	   312787	l
39   315671	   315934	l
40   317587	   330025	l
41   332215	   333063	l
42   333830	   335489	l
43   336935	   342937	l
44   345713	   347772	l
45   349337	   350243	l
46   351953	   356279	l
47   360969	   364097	l
48   374837	   375153	l
49   428081	   429698	l
50   431396	   432140	l
51   435033	   436367	l
52   438937	   443564	k
53   444525	   446257	k
54   447661	   449882	l
55   452452	   456809	k
56   476140	   477929	l
57   485922	   488530	l
58   497968	   501050	l
59   509494	   516620	l
60   519996	   527207	l
61   528576	   535592	l
62   536597	   539049	l
63   542434	   543128	l
64   544770	   546095	l
65   548031	   550636	l
66   552933	   554694	l
67   573164	   582594	l
68   584830	   588054	l
69   591693	   592303	l
70   594088	   595489	l
71   599321	   599772	l
72   618804	   620425	k
73   630504	   632530	l
74   635176	   637998	k
75   641960	   642535	l
76   649499	   649986	l
77   652727	   653462	l
78   655052	   656628	l
79   658118	   658603	l
80   666691	   670714	k
81   670890	   679353	k
82   680185	   680528	l
83   681062	   682363	k
84   683508	   685243	l
85   686083	   687543	l
86   689007	   689841	l
87   691826	   692439	l
88   696531	   704586	k
89   704925	   705488	l
90   707945	   708575	l
91   711450	   713673	l
92   714898	   715757	l

rat A13

1   6905	   8351	l
2   14075	   15749	l
3   31374	   31949	,
4   37678	   41876	,
5   43237	   44292	,
6   47988	   49679	,
7   50732	   51130	,
8   57515	   59128	,
9   60300	   64404	,
10   65621	   67550	,
11   86101	   86918	l
12   87239	   87886	l
13   99552	   104387	l
14   106843	   107439	,
15   110282	   112165	l
16   115891	   119986	k
17   122161	   125484	,
18   127301	   140670	,
19   140830	   167950	,
20   170644	   174832	,
21   178424	   178913	,
22   181227	   186534	,
23   188560	   189622	,
24   192690	   193296	,
25   197008	   197464	,
26   198759	   200138	,
27   203315	   207318	,
28   214842	   215851	,
29   222022	   226053	,
30   227939	   232606	,
31   238328	   244340	,
32   251314	   253032	,
33   260210	   263081	,
34   265471	   267519	,
35   302239	   314607	k
36   322330	   326671	l
37   328884	   329194	,
38   333322	   335110	l
39   341648	   342210	,
40   343643	   347332	l
41   359202	   363865	,
42   364846	   366959	,
43   374939	   376667	,
44   388704	   390270	l
45   390874	   391274	l
46   425079	   425660	,
47   450160	   465299	k
48   476343	   479481	l
49   490058	   494138	l
50   499973	   501954	l
51   506169	   513043	l
52   517768	   519688	k
53   521438	   524162	l
54   537409	   542667	l
55   549743	   552007	l
56   559836	   561732	l
57   587087	   590039	l
58   598514	   599143	k
59   602306	   612541	k
60   618497	   619106	k
61   621426	   626695	l
62   627131	   629102	l
63   631352	   642124	l
64   643066	   649833	l
65   663211	   666237	k
66   670285	   674504	l
67   675946	   676468	l
68   678872	   683533	k
69   699207	   699617	l
70   703422	   708144	k

rat B1

1   22006	   29082	,
2   43006	   45960	,
3   47135	   50711	,
4   55734	   56453	,
5   59787	   63452	,
6   67631	   72555	,
7   93809	   94731	,
8   96242	   96651	l
9   107822	   109729	,
10   112661	   115198	,
11   123037	   134509	,
12   135144	   192459	,
13   192804	   253847	,
14   257990	   293451	,
15   294210	   295616	,
16   298145	   302519	,
17   304751	   322580	,
18   324299	   325892	,
19   328355	   329045	,
20   331919	   334348	,
21   347824	   352419	,
22   354411	   356298	,
23   363236	   367144	,
24   368500	   373152	,
25   376498	   378760	,
26   382233	   383450	,
27   385203	   385838	,
28   388642	   389337	,
29   394445	   395038	,
30   416200	   417406	,
31   430463	   432890	l
32   434994	   435991	,
33   441960	   443691	l
34   447714	   448142	,
35   449599	   452324	l
36   461453	   462019	,
37   473679	   474290	l
38   476862	   478120	l
39   479801	   480286	,
40   488285	   488577	l
41   506963	   527615	k
42   530745	   531361	l
43   535372	   537703	l
44   550784	   551316	l
45   552389	   553046	l
46   554013	   554404	l
47   564555	   565183	l
48   566906	   568568	l
49   570220	   571088	l
50   585819	   586398	l
51   587587	   589277	l
52   593473	   596990	l
53   604229	   605068	l
54   607243	   609326	l
55   612008	   612980	,
56   618990	   619510	l
57   620682	   621870	l
58   632453	   635284	k
59   636512	   636882	l
60   644337	   646037	l
61   668924	   669450	l
62   691313	   692363	l
63   708669	   709227	l
64   711301	   713139	l
65   716368	   716687	l

Rat B2

1   4839	   5264	l
2   9130	   11049	l
3   16284	   19258	l
4   33417	   35248	l
5   44900	   45781	l
6   47417	   47938	,
7   58610	   59888	l
8   69543	   71500	l
9   78714	   80241	l
10   92879	   102867	l
11   102874	   103861	l
12   119428	   120443	l
13   125067	   125897	,
14   128844	   129979	,
15   131129	   131755	,
16   134218	   136981	,
17   138057	   140325	,
18   141790	   144147	,
19   148605	   149920	,
20   152114	   153626	l
21   157709	   159078	l
22   162713	   165113	l
23   165148	   167086	l
24   184168	   184665	l
25   196908	   203725	l
26   206839	   208591	l
27   210668	   215287	l
28   225018	   230229	k
29   236847	   240682	l
30   251841	   253506	l
31   262598	   264424	l
32   285026	   287297	l
33   290901	   295256	k
34   297287	   299722	l
35   302055	   303389	l
36   308699	   310764	l
37   325974	   326812	l
38   337757	   339574	l
39   343794	   349213	l
40   367909	   368655	l
41   369467	   373710	l
42   375944	   378038	l
43   379048	   381278	l
44   383274	   384719	k
45   388620	   389147	l
46   399613	   414508	l
47   415702	   418025	l
48   431171	   441789	l
49   466258	   466944	l
50   469210	   469901	k
51   473530	   476698	k
52   481791	   484249	k
53   484990	   486584	l
54   492062	   493567	k
55   534553	   539328	l
56   546280	   566933	k
57   600363	   600416	k
58   612256	   615144	k
59   619977	   625462	k
60   626546	   636082	l
61   646023	   665466	l
62   666467	   674988	l
63   681157	   685590	l
64   687026	   697439	l
65   707430	   714717	l

Rat B3

1   3208	   7085	l
2   22511	   24008	,
3   29724	   31749	l
4   46474	   46871	,
5   50242	   52848	,
6   63635	   64268	,
7   65678	   66642	,
8   71948	   74319	l
9   81378	   82410	,
10   83792	   84991	,
11   102106	   104550	l
12   112497	   113235	,
13   114423	   115213	,
14   123726	   124434	l
15   127463	   129413	,
16   133238	   136436	,
17   137616	   138194	,
18   146705	   155610	,
19   164642	   179498	k
20   186121	   187051	l
21   191432	   192779	l
22   199966	   201775	l
23   209275	   215810	l
24   229116	   229955	l
25   236317	   236698	l
26   244387	   251998	l
27   265136	   267929	l
28   278146	   296000	k
29   296607	   297509	l
30   299758	   302221	k
31   304033	   309362	l
32   309542	   312574	l
33   318370	   318783	l
34   340224	   343157	l
35   352632	   353429	l
36   354476	   357003	l
37   360563	   362149	l
38   363980	   366101	l
39   368727	   369241	l
40   374774	   375205	l
41   392582	   393015	l
42   394089	   397967	l
43   421615	   429133	l
44   452570	   454126	l
45   455294	   456607	l
46   457895	   464302	l
47   476957	   486701	l
48   489460	   491008	l
49   494468	   501194	l
50   506829	   510426	l
51   514689	   518562	l
52   520435	   527673	l
53   531451	   532246	l
54   535982	   551313	l
55   557150	   559593	l
56   577601	   579535	l
57   610757	   613601	l
58   618028	   620652	k
59   621357	   621609	l
60   622862	   623412	l
61   625727	   626614	k
62   634014	   634499	k
63   634683	   635078	l
64   635740	   639685	k
65   644718	   645499	k
66   648087	   661425	l
67   668404	   669729	k
68   672489	   676710	l
69   677813	   679419	l
70   680639	   687439	l
71   690683	   694760	k
72   695948	   705070	k
73   705620	   715709	k
74   717349	   717798	k
75   718149	   719714	l

Rat B5

1   2569	   3490	l
2   9302	   9568	l
3   10350	   11671	l
4   13191	   13838	l
5   22055	   23413	l
6   30018	   31950	l
7   36030	   36282	l
8   52662	   54080	,
9   58362	   59942	l
10   66160	   69032	k
11   80286	   81302	l
12   88209	   88757	l
13   99588	   112375	k
14   123230	   123839	,
15   125008	   129408	,
16   132083	   136704	,
17   141017	   149938	,
18   157937	   158773	,
19   165282	   167199	l
20   172163	   173158	,
21   174358	   176719	,
22   186039	   191230	,
23   207913	   209383	l
24   211680	   212648	,
25   222002	   223824	l
26   228633	   231687	l
27   250313	   250807	,
28   261521	   262267	l
29   268208	   269330	l
30   271956	   274433	l
31   286018	   288372	l
32   294971	   295355	,
33   300120	   301187	,
34   322383	   323204	l
35   330486	   331399	l
36   349440	   353178	,
